1.03216,-1.84179,0.485939,0.933964,0.415043,0.325418,0.101266,-0.127679,0.0487647,0.182018,0.117066,0.00730553,
0.948425,-1.79106,0.223123,1.13311,0.404617,0.220722,0.242687,-0.165774,-0.0645851,0.258698,0.195529,-0.0788122,
1.14336,-0.686697,0.12453,0.215138,0.232843,0.333043,0.349602,0.0346331,-0.0761066,0.0990693,0.0713697,-0.0127286,
1.67788,-1.97636,0.36958,0.487486,0.429987,0.491259,0.100505,-0.153569,-0.23047,-0.0630782,0.191484,0.0176157,
1.89282,-0.61408,0.923798,0.673882,0.0582532,0.175574,0.0204718,-0.158683,-0.00795463,-0.103868,-0.132737,0.0320396,
2.05157,-0.675232,0.844819,0.898063,0.0233126,0.0323039,0.193418,-0.142145,-0.186565,-0.0120818,-0.0505112,-0.110282,
2.22261,-0.797695,0.646048,0.127095,-0.0385338,-0.144505,-0.391886,-0.0467243,0.0065078,-0.146431,0.0736742,0.0830063,
2.44184,-1.10094,0.489615,0.171209,-0.143871,-0.343485,-0.416014,-0.180076,-0.16224,-0.0597666,0.10273,-0.0114386,
